SubjID,Landmark,OX,OY,OZ,MX,MY,MZ
A6860,En,-9.75073,-25.2852,16.9111,-8.968108492,-25.297249,17.70002241
A6860,Al,-14.4957,-59.3465,22.1697,-14.52746122,-57.95708527,21.39247681
A6860,Sbal,-8.68269,-63.8607,23.8392,-9.054543047,-64.85238038,23.93454758
A6860,Ch,-22.8686,-86.7564,10.6654,-23.14916433,-87.78291583,12.48367397
A6860,Prn,2.00261,-54.8303,44.6416,2.00261,-54.8303,44.6416
B7482,Ft,-37.2009,-5.52818,-24.2191,-37.65027508,-4.673984572,-23.94767443
B7482,Ex,-22.9824,-36.1472,-6.42095,-21.40230454,-36.37899562,-6.101853857
B7482,En,6.16589,-38.6857,2.6647,4.185402441,-39.43720345,1.720216045
B7482,Al,5.86718,-74.5898,7.07187,5.207603231,-75.62651345,8.49809665
B7482,Sbal,13.3706,-74.8102,18.0406,11.37906371,-76.7906044,16.52908128
B7482,Ch,-4.74322,-99.234,-3.16833,-5.21610874,-100.5277989,-2.22232379
B7482,Prn,24.6039,-66.108,36.2209,24.6039,-66.108,36.2209
C4010,Ft,-48.876,26.5612,50.4655,-49.72405038,25.94113664,49.51835407
C4010,Ex,-38.5045,-2.91142,65.9861,-40.39112489,-3.892349842,66.93786
C4010,En,-6.13164,-7.95769,77.122,-7.245787424,-7.244598232,77.09738968
C4010,Al,-9.36057,-43.5977,81.195,-9.641794482,-42.16614753,79.31348359
C4010,Sbal,-2.25578,-52.5442,86.2759,-1.530631528,-53.31657809,84.96530506
C4010,Ch,-15.7893,-81.8611,69.9734,-14.41645545,-81.57872426,69.41338809
C4010,Prn,10.2688,-42.1785,106.779,10.2688,-42.1785,106.779
D5248,Ft,-67.875,80.7125,25.1926,-69.05009746,81.00996437,23.72755934
D5248,Ex,-52.3305,50.1621,37.5603,-51.51922492,51.27522272,37.47175666
D5248,En,-21.082,49.5639,47.4166,-19.37158364,50.44811607,47.33042988
D5248,Al,-26.2121,15.1388,53.1749,-26.18015576,16.16667188,52.88274543
D5248,Sbal,-17.8513,9.77796,61.1876,-18.76129593,10.25700453,62.67819474
D5248,Ch,-32.7297,-10.1199,44.6026,-32.24732289,-8.909320864,44.77631014
D5248,Prn,-6.15832,20.8035,81.3326,-6.15832,20.8035,81.3326
E6292,Ft,-43.7688,76.199,8.35667,-42.36185449,78.31831754,7.984076415
E6292,Ex,-27.8413,49.1005,31.0079,-27.31720616,47.40725007,29.6913462
E6292,En,3.97231,48.8053,39.9579,3.655112369,49.66678153,40.06530048
E6292,Al,-0.0070498,12.271,41.2117,2.077880995,14.03729268,39.03331193
E6292,Sbal,5.60035,8.86196,51.2986,5.29898302,8.119199674,48.66235583
E6292,Ch,-12.0443,-17.5225,26.7808,-10.58443797,-19.31102396,25.71062507
E6292,Prn,19.8242,16.3046,65.2711,19.8242,16.3046,65.2711
F2993,Ft,-83.8935,108.616,36.9439,-84.54505938,108.54076,37.70383477
F2993,Ex,-73.0236,77.4041,49.8499,-72.21303372,76.16377242,50.26007522
F2993,En,-42.8121,73.5062,56.3139,-41.74766187,73.08376997,57.2897749
F2993,Al,-44.1995,35.845,53.9587,-44.58322226,37.17730087,53.15851108
F2993,Sbal,-34.6034,28.0153,54.4311,-33.18455069,27.73155555,54.10442545
F2993,Ch,-53.7534,4.82189,38.1156,-55.73532765,4.950096193,37.98249664
F2993,Prn,-23.2652,36.9866,74.3919,-23.2652,36.9866,74.3919
G8020,Ft,-65.7753,129.285,-48.5911,-66.99653389,129.9502239,-49.46931674
G8020,Ex,-45.8845,105.737,-22.9181,-45.94472755,105.9433614,-22.55549545
G8020,En,-19.3061,101.249,-16.6568,-20.90952726,101.9580029,-16.44420649
G8020,Al,-22.0928,62.2865,-17.2054,-23.81214547,64.80377967,-18.04976846
G8020,Sbal,-16.6515,59.6799,-10.6964,-16.51885896,59.9551211,-11.24841378
G8020,Ch,-32.5569,41.6608,-25.4622,-32.84571539,42.13398941,-23.53666054
G8020,Prn,-4.15288,66.4292,10.3378,-4.15288,66.4292,10.3378
H2354,Ft,-38.2959,48.8563,62.4649,-40.16821215,49.13717832,62.21566208
H2354,Ex,-24.3396,21.1574,82.7128,-25.17994915,20.1728074,82.78405009
H2354,En,6.41591,19.0751,92.0861,7.37733713,17.16942967,92.46469945
H2354,Al,4.67005,-24.0188,95.962,4.908392558,-23.19397161,95.43726148
H2354,Sbal,8.66475,-22.5915,102.059,7.738079487,-23.49867901,102.4662229
H2354,Ch,-4.18262,-47.5339,89.2185,-4.421496865,-48.57839463,89.89731808
H2354,Prn,25.798,-13.8795,122.146,25.798,-13.8795,122.146
I5882,Ft,-51.2333,31.178,52.9893,-50.01904544,31.45276873,54.27898108
I5882,Ex,-38.7967,8.83087,61.6596,-39.01824293,9.057845349,61.33083192
I5882,En,-8.53496,5.10131,71.0772,-7.986196574,4.970608291,70.0663644
I5882,Al,-11.8201,-31.9595,77.5399,-10.96453732,-31.33853003,76.65243569
I5882,Sbal,-5.50728,-34.8671,84.9143,-6.770252555,-35.90739895,84.45406771
I5882,Ch,-24.073,-52.1169,64.7448,-24.29029465,-52.13860942,65.65901364
I5882,Prn,4.76911,-26.966,105.601,4.76911,-26.966,105.601
J7145,Ft,-54.2537,77.7672,27.0869,-54.35564989,77.6356274,29.44158454
J7145,Ex,-36.6175,53.9884,52.7523,-36.52404983,52.12619144,52.71953289
J7145,En,-6.44321,51.7022,64.1184,-6.750342631,52.15001529,62.17617286
J7145,Al,-8.64779,10.6813,68.5255,-8.588743999,14.17385533,67.08632293
J7145,Sbal,-4.65791,10.0971,74.6248,-5.06250568,8.514127243,73.029577
J7145,Ch,-21.5001,-10.4847,58.6865,-22.37617928,-10.5761356,57.25377378
J7145,Prn,7.17766,17.1697,94.2327,7.17766,17.1697,94.2327
K5513,Ft,-56.4732,25.0174,57.3972,-58.18229319,25.66570436,55.90656912
K5513,Ex,-48.8811,6.75181,63.0375,-50.15499885,6.668801712,61.09053995
K5513,En,-19.6055,5.60693,68.279,-20.83266071,7.21381983,68.36227791
K5513,Al,-22.3075,-34.9166,77.3642,-23.04240895,-34.05141119,78.059699
K5513,Sbal,-17.1986,-37.9107,83.1873,-16.70198378,-38.94156363,83.68608106
K5513,Ch,-34.5609,-50.7109,66.5324,-33.75120606,-50.92019929,65.81582502
K5513,Prn,-4.97061,-32.608,104.983,-4.97061,-32.608,104.983
L3534,Ft,-55.4988,41.7349,39.1258,-54.0115861,40.92415092,41.02834118
L3534,Ex,-36.855,18.8158,63.3872,-36.85301219,20.65201628,64.05276604
L3534,En,-3.94618,12.9143,69.5164,-4.002833243,11.92275848,69.42259714
L3534,Al,-2.8436,-26.5193,70.188,-4.070263677,-26.91170918,70.83978483
L3534,Sbal,3.85441,-26.684,75.4898,2.879691571,-25.80149871,75.22747356
L3534,Ch,-15.5188,-48.4023,64.8273,-15.59501076,-47.69085404,64.80524448
L3534,Prn,12.3117,-17.2209,90.8064,12.3117,-17.2209,90.8064
M2799,Ft,-59.2627,86.576,-25.009,-59.0074464,87.97599821,-24.63168255
M2799,Ex,-43.9855,55.6442,-12.5529,-42.60519126,56.52954174,-12.50990839
M2799,En,-11.436,51.545,-3.30922,-9.394794004,50.83420298,-4.08947487
M2799,Al,-8.60303,13.742,0.243629,-7.849104899,13.0826037,-0.368291992
M2799,Sbal,-13.0037,14.9667,-5.80091,-11.64296394,15.02542526,-5.99743012
M2799,Ch,-23.5248,-8.12074,-20.4676,-23.87005796,-7.172365091,-21.15428163
M2799,Prn,2.43585,19.5401,20.7195,2.43585,19.5401,20.7195
N1086,Ft,-65.5609,3.93551,113.236,-64.46001044,3.281342184,112.8849468
N1086,Ex,-49.6787,-26.0541,134.307,-49.07013981,-25.64857579,136.9415859
N1086,En,-15.2618,-26.5987,147.006,-16.31673716,-26.98711955,147.8787935
N1086,Al,-18.3871,-59.0211,152.459,-17.94971967,-58.94227548,151.989104
N1086,Sbal,-11.0777,-66.946,155.58,-11.61051327,-67.68441067,155.222318
N1086,Ch,-23.3006,-89.7375,143.536,-24.3508678,-90.34318325,141.7202097
N1086,Prn,-0.495928,-58.3593,170.232,-0.495928,-58.3593,170.232
O7476,Ft,-47.1271,24.6074,-57.7346,-48.72925659,23.66791125,-57.35524134
O7476,Ex,-30.9448,1.69847,-38.3382,-30.85857658,3.021596113,-37.4562795
O7476,En,-2.99964,-1.59313,-32.9406,-3.568210133,-0.309359227,-30.95784871
O7476,Al,-4.57801,-42.532,-22.6946,-4.200932194,-42.58093592,-22.33271416
O7476,Sbal,2.95131,-43.3456,-14.0829,2.874071775,-44.19544742,-14.60459101
O7476,Ch,-14.0405,-65.8965,-28.4459,-13.18743078,-65.30925184,-27.63488977
O7476,Prn,12.7083,-34.6715,2.48675,12.7083,-34.6715,2.48675
P5084,Ft,-56.9875,67.34,-5.03025,-57.15909922,66.64543589,-5.731982981
P5084,Ex,-46.2824,43.7844,3.6236,-44.85738635,43.56963149,2.463800545
P5084,En,-13.8496,40.5035,19.6083,-13.06444856,41.40684736,18.93839451
P5084,Al,-18.4647,5.18918,23.055,-17.65824255,4.545067958,23.90163261
P5084,Sbal,-13.2507,1.91104,30.908,-12.70557527,2.58268237,31.7322841
P5084,Ch,-26.8323,-22.1495,11.4768,-28.80972289,-21.0039398,11.9247288
P5084,Prn,-2.72817,7.53136,48.1866,-2.72817,7.53136,48.1866
Q2647,Ft,-68.3133,45.9887,-32.2598,-69.73713146,44.50674595,-30.21032524
Q2647,Ex,-54.6969,26.8047,-14.5144,-55.84435043,27.14741209,-16.01867011
Q2647,En,-20.4043,26.5359,-3.79299,-21.19751907,27.95874787,-4.030701692
Q2647,Al,-23.7977,-8.14578,0.713697,-21.68193523,-7.203938815,1.074493506
Q2647,Sbal,-18.7083,-15.8435,6.09014,-19.7386465,-17.9808505,5.757735363
Q2647,Ch,-37.9324,-32.4789,-15.0791,-38.36148352,-31.43238491,-14.70014857
Q2647,Prn,-9.51798,-6.11381,27.1102,-9.51798,-6.11381,27.1102
R4665,Ft,-56.0728,-20.1357,101.931,-54.62914415,-19.68419149,104.0433162
R4665,Ex,-40.3428,-36.034,119.874,-41.71627002,-36.99152426,122.7027467
R4665,En,-9.58258,-38.9434,127.221,-8.043273687,-40.3589735,127.7720172
R4665,Al,-11.5327,-82.4707,128.886,-11.30949031,-82.56050043,128.0338261
R4665,Sbal,-6.11673,-84.5975,137.265,-5.009137521,-85.72169866,136.8041828
R4665,Ch,-23.7668,-105.106,117.225,-21.90900454,-107.6480053,117.7836057
R4665,Prn,4.28631,-78.1,157.353,4.28631,-78.1,157.353
S8117,Ft,-40.4706,-11.3431,56.2229,-40.4392841,-12.35628146,56.01850147
S8117,Ex,-24.4034,-30.8343,70.4821,-23.70660643,-30.22862154,70.40562391
S8117,En,3.28751,-34.4829,74.968,1.883516056,-32.94866932,75.11348176
S8117,Al,2.81465,-69.2949,78.0899,1.758968193,-67.56919488,78.59307663
S8117,Sbal,10.513,-74.3339,84.3227,12.02154245,-74.00631433,83.54850904
S8117,Ch,-8.56185,-93.2229,65.7494,-8.273716795,-94.78011692,65.38910656
S8117,Prn,19.7218,-67.7965,101.304,19.7218,-67.7965,101.304
T7960,Ft,-11.924,38.5294,-5.79763,-12.53931763,39.63267574,-4.731245967
T7960,Ex,-1.95187,-1.21245,8.24067,-1.95403248,-1.572329415,7.932599578
T7960,En,25.2903,-4.4291,19.7171,25.12106745,-3.307443059,20.66462548
T7960,Al,24.9384,-46.4243,16.2296,25.98339091,-47.868828,16.6385461
T7960,Sbal,32.54,-50.076,21.3061,32.2890733,-50.7114871,19.84075101
T7960,Ch,15.1457,-69.4309,2.97147,16.4869959,-68.50196795,2.348529954
T7960,Prn,44.3273,-40.4443,38.4329,44.3273,-40.4443,38.4329
U1399,Ft,-49.9689,101.164,-11.8828,-49.74009861,102.0605324,-10.66774163
U1399,Ex,-32.674,83.7985,13.5906,-33.25955244,83.31638024,12.5837231
U1399,En,-6.97342,81.2292,22.8851,-7.737456705,81.86855287,20.79170593
U1399,Al,-7.90467,44.6111,27.9187,-7.251095292,44.370206,28.09911733
U1399,Sbal,-1.99915,40.8667,33.5753,-1.938786335,39.84048075,32.44881231
U1399,Ch,-17.3947,19.3999,15.1375,-16.9979809,20.6852188,15.35080811
U1399,Prn,9.49131,47.7366,54.9917,9.49131,47.7366,54.9917
V7871,Ft,-65.135,-17.0581,72.5542,-63.69761855,-19.59243781,71.77728627
V7871,Ex,-45.307,-41.8797,99.829,-45.29682471,-44.00336817,99.73364652
V7871,En,-17.5201,-41.9794,108.748,-16.96791838,-40.94425106,108.2461655
V7871,Al,-19.3353,-80.663,116.536,-16.3318169,-80.2858324,115.5792039
V7871,Sbal,-12.6653,-79.2022,125.229,-11.23453491,-79.5547593,125.502763
V7871,Ch,-24.5583,-104.429,113.781,-22.66196477,-106.3799476,114.1560205
V7871,Prn,-2.28166,-74.2594,143.677,-2.28166,-74.2594,143.677
W1529,Ft,-79.0835,60.7408,-29.579,-77.92683862,59.78595235,-29.04539886
W1529,Ex,-57.5498,33.5895,-1.95462,-56.93793469,33.18177618,-2.160424469
W1529,En,-27.6528,30.2862,6.48236,-27.55762639,29.89927263,6.868256051
W1529,Al,-28.4578,-12.4372,10.798,-26.93251743,-13.08356444,10.48869112
W1529,Sbal,-24.5502,-10.7186,18.6628,-23.68934705,-11.2617514,18.46980187
W1529,Ch,-41.6553,-34.2948,-1.40564,-42.23340748,-34.95092368,-0.926346655
W1529,Prn,-15.2022,-4.16983,37.5627,-15.2022,-4.16983,37.5627
X0853,Ft,-74.5331,69.541,-5.06819,-74.39896407,69.66575985,-4.88010552
X0853,Ex,-65.0528,34.0223,-4.64232,-65.68665535,33.02449295,-4.283728008
X0853,En,-34.7509,28.2665,2.3599,-35.18078446,26.84634426,1.968629616
X0853,Al,-36.4862,-13.004,3.05339,-37.58389104,-13.5438414,3.551289932
X0853,Sbal,-27.3031,-16.6982,9.74865,-28.00927854,-19.29374449,12.01981314
X0853,Ch,-43.705,-39.9649,-4.89719,-44.46354995,-39.08625518,-5.541227756
X0853,Prn,-14.0542,-6.88519,33.0853,-14.0542,-6.88519,33.0853
Y4028,Ft,-66.7063,27.5314,45.1843,-66.40087358,26.04889661,44.88303242
Y4028,Ex,-43.5123,-0.810982,80.7439,-44.25956954,-2.661614352,79.92382236
Y4028,En,-14.2281,-5.75737,93.2036,-14.83256109,-4.680060377,93.16795703
Y4028,Al,-18.2955,-37.4033,97.5313,-18.1780188,-36.77548455,97.76572939
Y4028,Sbal,-10.4565,-42.6758,104.575,-10.11635859,-44.30928689,103.3774596
Y4028,Ch,-27.523,-67.6529,88.7887,-29.35184271,-69.73366916,87.98563683
Y4028,Prn,-1.00186,-31.8013,122.255,-1.00186,-31.8013,122.255
Z1069,Ft,-45.286,65.3137,10.1548,-46.28016677,66.34873916,10.41089098
Z1069,Ex,-31.2855,27.9674,22.1182,-30.46227397,27.28156378,22.70726782
Z1069,En,-0.255566,27.0223,32.9738,0.001864254,27.56950076,32.57882064
Z1069,Al,-5.73006,-13.653,34.1768,-5.73445678,-12.58410528,35.10312264
Z1069,Sbal,-0.396088,-18.4359,40.9885,-0.597106536,-18.17747886,40.79679066
Z1069,Ch,-11.4099,-42.3941,24.3917,-11.16334007,-45.46009921,23.33051941
Z1069,Prn,10.8918,-10.9277,66.5031,10.8918,-10.9277,66.5031
A3708,Ft,-35.3256,37.6887,25.897,-35.26871179,37.64642488,24.31439222
A3708,Ex,-22.1689,7.82048,45.7022,-23.36784731,7.786124952,47.23260661
A3708,En,10.6617,6.79948,60.7572,10.22630182,4.59052035,60.96551697
A3708,Al,6.16394,-34.3054,66.5397,5.578107699,-34.95938521,66.33952833
A3708,Sbal,12.42,-39.1505,73.501,11.85490476,-38.6969031,73.46030939
A3708,Ch,-2.73671,-62.8277,62.4508,-3.231122971,-62.13901496,60.12920518
A3708,Prn,21.4003,-28.6825,92.055,21.4003,-28.6825,92.055
B6351,Ft,-46.5232,17.2586,41.1246,-46.31538585,18.89352532,42.36782466
B6351,Ex,-31.9594,-10.1162,56.0903,-30.27275244,-11.8166878,55.81451773
B6351,En,-1.57755,-9.82335,66.3482,-1.863240869,-10.08997294,67.11268411
B6351,Al,-5.63075,-44.9536,73.1002,-5.994551202,-43.82870667,72.5399895
B6351,Sbal,2.35116,-52.6221,79.851,3.351087099,-55.99119679,79.75505814
B6351,Ch,-12.974,-77.8301,61.3283,-13.14440833,-77.69261012,61.84862567
B6351,Prn,12.2335,-44.4186,97.3807,12.2335,-44.4186,97.3807
C5015,Ft,-70.7746,65.3754,-11.7161,-71.12531743,65.3555567,-10.8880649
C5015,Ex,-53.3065,45.0635,10.453,-53.85970232,45.95490762,9.941781639
C5015,En,-24.4534,41.4165,17.612,-24.52480528,40.611197,16.62478516
C5015,Al,-23.5821,-0.858543,22.2212,-23.53938636,-1.797739163,21.17944691
C5015,Sbal,-16.7982,1.21864,26.4765,-17.67418315,3.480920771,25.419521
C5015,Ch,-34.2029,-26.2427,10.5552,-34.8936882,-27.34407819,11.06064256
C5015,Prn,-6.11571,12.2077,45.0599,-6.11571,12.2077,45.0599
D5720,Ft,-47.0925,57.0466,37.3943,-46.31603309,57.9506405,39.56111615
D5720,Ex,-32.845,24.5102,50.6975,-33.95925017,24.44159506,49.50307888
D5720,En,-2.26633,27.5907,63.8213,-0.569395144,27.65728886,63.28434076
D5720,Al,-3.11849,-9.7773,70.1605,-2.590402348,-8.912439066,67.13372835
D5720,Sbal,1.32416,-11.6365,78.6803,2.945306401,-11.12882653,81.21575293
D5720,Ch,-10.0205,-34.8099,59.7719,-8.321812751,-34.11100512,58.86186903
D5720,Prn,11.4817,-2.81322,96.9677,11.4817,-2.81322,96.9677
A5340,Ft,-57.3427,27.6851,4.20606,-57.19478101,27.61710307,5.091140814
A5340,Ex,-37.6391,6.04803,25.2375,-35.4156896,4.552318223,22.74746154
A5340,En,-9.05164,2.205,31.1345,-11.10098265,1.642989031,31.2049984
A5340,Al,-12.2574,-42.8662,39.179,-12.45166281,-43.55632261,39.4844565
A5340,Sbal,-6.75989,-42.3868,45.8776,-7.191726397,-41.5209541,45.91497489
A5340,Ch,-17.0241,-70.0577,36.8796,-16.43233831,-69.83034122,37.30725982
A5340,Prn,8.83786,-34.9987,64.0675,8.83786,-34.9987,64.0675
B1262,Ft,-77.1608,2.85237,12.8255,-78.04806127,4.701982956,11.60080399
B1262,Ex,-66.0258,-23.061,27.7362,-63.11871757,-22.5151165,26.92610293
B1262,En,-33.8933,-21.5344,40.6888,-33.30508076,-20.16851426,41.29265361
B1262,Al,-34.5507,-55.9492,47.6115,-34.16576117,-56.48227055,47.78674577
B1262,Sbal,-27.8881,-60.2706,55.2392,-27.7945711,-61.01920702,53.88851878
B1262,Ch,-47.3833,-78.4804,35.2535,-45.43335893,-77.60378412,35.44824078
B1262,Prn,-18.7809,-54.1999,71.9359,-18.7809,-54.1999,71.9359
C9794,Ft,-63.6513,9.54108,90.7209,-63.91586214,9.597500447,89.86571517
C9794,Ex,-47.7202,-12.1087,105.082,-47.13305724,-12.56980911,105.8821526
C9794,En,-15.6402,-14.9761,112.535,-16.79191004,-16.40649364,111.7705919
C9794,Al,-17.6776,-54.2043,121.793,-18.18426835,-53.32088196,120.9861883
C9794,Sbal,-11.9219,-54.9293,127.194,-12.09181106,-54.00519407,127.474311
C9794,Ch,-29.4078,-78.3853,107.515,-29.72355464,-78.7772938,108.0418382
C9794,Prn,-0.889969,-47.3288,146.277,-0.889969,-47.3288,146.277
D6621,Ft,-55.3779,43.8407,55.5859,-56.84386445,44.52766267,54.77382264
D6621,Ex,-38.407,8.74657,63.3197,-36.20649409,8.638483824,63.19586833
D6621,En,-8.24713,7.30467,69.2283,-8.008696288,6.687896371,68.78637416
D6621,Al,-6.89144,-35.0121,72.5549,-6.488370038,-37.00110581,71.6522808
D6621,Sbal,-2.58652,-38.2839,76.0918,-2.864254258,-39.6700685,75.7625998
D6621,Ch,-17.1996,-61.4167,60.0217,-18.22460775,-62.69342114,60.89019018
D6621,Prn,7.79462,-30.6413,96.6959,7.79462,-30.6413,96.6959
E2269,Ft,-36.3705,3.61494,46.8506,-36.17061646,0.886765107,45.28341576
E2269,Ex,-22.2609,-23.5671,67.3263,-21.65916241,-24.93618957,66.77179884
E2269,En,9.85066,-24.1207,77.4616,9.698951265,-24.1872158,75.91859431
E2269,Al,6.93651,-63.6629,85.5175,9.08844432,-62.15754421,85.90048434
E2269,Sbal,14.3627,-64.7428,92.1921,13.48813997,-64.21354695,91.41281738
E2269,Ch,-5.88602,-87.7034,67.3706,-5.587168475,-87.3033134,67.09070011
E2269,Prn,23.1763,-55.9957,109.334,23.1763,-55.9957,109.334
F6041,Ft,-76.5319,45.4635,65.5977,-77.76994539,45.36421966,65.38727567
F6041,Ex,-61.2156,22.2577,85.0747,-62.5386317,22.74826458,84.57646335
F6041,En,-30.2504,17.6243,91.4678,-30.79981382,16.35269073,92.54601737
F6041,Al,-32.9806,-19.2978,95.9719,-33.15535519,-20.50707497,96.84960372
F6041,Sbal,-20.395,-23.1794,101.601,-18.66343073,-23.96370011,100.4598934
F6041,Ch,-37.9529,-46.8747,88.924,-38.48758536,-46.29891033,87.32305589
F6041,Prn,-12.117,-10.4855,117.917,-12.117,-10.4855,117.917
G1040,Ft,-75.4249,103.338,-3.1409,-74.69798432,103.8961051,-2.616267979
G1040,Ex,-63.3761,70.3535,11.6561,-63.99741873,70.26511956,11.74081971
G1040,En,-35.1322,63.6949,19.7539,-34.40745624,63.22212756,20.85820309
G1040,Al,-36.8546,23.3752,20.1447,-37.12850332,23.48253506,19.38726737
G1040,Sbal,-28.7433,19.9167,22.1258,-28.21472806,19.87192212,20.89510434
G1040,Ch,-38.9051,-0.788357,15.4671,-38.01583668,-1.757323449,15.9554712
G1040,Prn,-15.0875,29.4287,46.0379,-15.0875,29.4287,46.0379
H0591,Ft,-82.4774,8.44764,42.254,-82.1976568,7.87505809,43.62718769
H0591,Ex,-63.1413,-14.9088,67.6836,-63.74037265,-16.28084667,67.69570998
H0591,En,-30.3436,-20.4002,77.2374,-30.42897564,-19.21315212,77.4339607
H0591,Al,-32.0456,-58.5389,80.8167,-32.34601184,-60.13714574,78.8067619
H0591,Sbal,-26.4505,-58.3983,86.3937,-26.1785369,-58.12389431,86.90954241
H0591,Ch,-38.9254,-83.7865,78.9635,-38.39204936,-84.01934112,80.31702106
H0591,Prn,-17.5196,-47.3717,106.428,-17.5196,-47.3717,106.428
I5811,Ft,-46.8417,78.927,92.0924,-46.07042873,79.4213876,93.32962233
I5811,Ex,-30.7632,49.8454,117.936,-30.4289271,50.0600457,116.5628574
I5811,En,-2.02675,47.9194,122.999,-3.575464209,47.72485704,122.8008578
I5811,Al,-5.8532,13.3328,128.078,-5.760619515,13.5831709,128.3675183
I5811,Sbal,5.25978,6.88279,131.826,4.592139057,6.241949217,132.4907607
I5811,Ch,-12.6446,-16.3213,118.097,-12.66878038,-14.26542269,116.0894098
I5811,Prn,12.3224,15.5975,145.609,12.3224,15.5975,145.609
J2405,Ft,-78.267,45.0518,34.4829,-79.65291574,45.9800612,33.43729836
J2405,Ex,-60.2174,23.7835,57.0614,-59.5685515,23.58379761,56.75623589
J2405,En,-31.2711,18.2185,61.8133,-31.39301412,18.28648342,63.33277946
J2405,Al,-36.1274,-19.2671,66.9484,-36.23050606,-18.42638315,65.58329197
J2405,Sbal,-30.2108,-20.2468,71.8871,-31.1188847,-20.88061762,72.40853742
J2405,Ch,-42.4083,-44.298,59.511,-43.37007998,-43.56915761,59.80178012
J2405,Prn,-17.7364,-12.7557,86.728,-17.7364,-12.7557,86.728
K9527,Ft,-75.2663,58.2253,39.4216,-74.25925907,56.65152919,39.5487555
K9527,Ex,-54.1162,29.9015,75.3757,-54.12270608,30.28084783,75.51625217
K9527,En,-23.7121,28.9314,86.1076,-24.48398745,27.95349559,86.81288015
K9527,Al,-22.9755,-12.9873,95.4734,-21.97349042,-12.75425294,95.23873969
K9527,Sbal,-14.9337,-14.0581,103.763,-16.11399278,-13.55048362,104.0216063
K9527,Ch,-35.1618,-37.8819,84.4996,-37.15238648,-36.78008474,83.54162291
K9527,Prn,-6.58278,-3.6345,123.455,-6.58278,-3.6345,123.455
L6812,Ft,-79.6021,92.9576,16.775,-77.16449244,93.46017764,15.95116688
L6812,Ex,-67.0641,64.5883,36.6668,-66.27829796,64.45236754,37.79264533
L6812,En,-30.8109,57.9104,48.5605,-30.08054956,59.59754403,50.20443
L6812,Al,-35.2987,22.6679,51.9318,-36.03220352,21.73844483,51.2596959
L6812,Sbal,-28.8256,17.7285,58.4963,-28.18310516,18.80728846,56.961452
L6812,Ch,-40.2386,-5.69723,49.8359,-41.24891387,-6.945390317,49.82689195
L6812,Prn,-15.1996,29.4807,74.0529,-15.1996,29.4807,74.0529
M2873,Ft,-25.052,81.2786,-32.3628,-25.74139713,80.09596757,-33.96510853
M2873,Ex,-6.55284,62.5499,-5.36098,-6.971706809,62.34075776,-5.573177672
M2873,En,23.4583,59.8402,3.32398,24.98520892,60.56717602,4.923842854
M2873,Al,21.0565,21.2779,6.3122,21.50696036,19.42915583,5.535567166
M2873,Sbal,29.522,19.2685,14.0063,30.4322893,19.4001692,14.168708
M2873,Ch,12.5241,-4.62422,3.37336,13.22694297,-3.854021101,5.350078185
M2873,Prn,43.119,31.1377,29.3064,43.119,31.1377,29.3064
N5536,Ft,-52.4971,69.7165,33.6074,-51.0285352,71.33954456,32.99378292
N5536,Ex,-34.5159,45.7923,51.0201,-34.82273951,45.30602762,51.23042236
N5536,En,-5.77278,42.1594,58.137,-5.308062543,43.08013898,57.29771752
N5536,Al,-8.17097,7.76338,62.8156,-8.841820291,7.250498991,61.40375363
N5536,Sbal,2.58979,4.73311,68.8549,3.541510586,4.925915603,68.8027472
N5536,Ch,-14.7751,-20.383,59.2017,-15.93075002,-20.82221906,59.83306841
N5536,Prn,6.99989,15.7482,86.1987,6.99989,15.7482,86.1987
O6918,Ft,-81.031,95.3453,-30.6272,-82.07783518,95.3414996,-30.33430686
O6918,Ex,-64.7082,65.3161,-6.78516,-64.56285611,65.12312436,-6.641993323
O6918,En,-35.1684,59.6143,1.72369,-34.34096855,60.28919523,2.169293165
O6918,Al,-36.0754,20.9917,10.616,-37.22800589,21.32721379,8.802558027
O6918,Sbal,-30.0629,22.1209,16.514,-28.34372297,21.93368763,16.09585288
O6918,Ch,-44.6709,-10.25,-2.97524,-44.41619872,-11.27419111,-3.024639719
O6918,Prn,-14.8525,27.6959,34.1873,-14.8525,27.6959,34.1873
P8352,Ft,-75.8796,48.6073,19.5342,-75.47052606,47.20472574,20.02962266
P8352,Ex,-53.4298,20.1257,37.6307,-52.9696681,18.39535462,40.07643808
P8352,En,-23.9543,16.176,41.0336,-24.22259872,15.41168405,39.33127327
P8352,Al,-25.4837,-24.0258,45.4056,-24.72142794,-25.17910222,44.57477989
P8352,Sbal,-18.8657,-26.6089,50.6776,-19.10975007,-27.40197101,50.48243416
P8352,Ch,-37.436,-48.929,40.5649,-38.70008214,-49.02421297,39.86511946
P8352,Prn,-7.8985,-15.7743,71.1715,-7.8985,-15.7743,71.1715
Q9986,Ft,-25.609,78.2645,32.867,-25.18991466,79.61793687,32.16651461
Q9986,Ex,-15.4366,61.3835,50.0397,-16.09223411,60.78297459,50.73697155
Q9986,En,13.2377,54.9762,53.9035,13.54296019,54.75476429,53.49696012
Q9986,Al,10.4539,19.5007,53.2864,9.770803071,20.3897427,53.77437812
Q9986,Sbal,20.4894,13.3573,61.395,21.22051867,13.82833671,60.16875372
Q9986,Ch,0.221683,-1.46227,44.754,0.338231056,-2.672172352,45.64868427
